region_id,area_px,area_km2,fill_ratio,bbox_aspect,centroid_row,centroid_col,geo_x,geo_y,dist_from_centre_km,bbox_r0,bbox_c0,bbox_r1,bbox_c1,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,pct_gt25,shadow_fraction,shadow_std,shadow_valid_px,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,m3_b09_750nm,m3_b22_1010nm,m3_b56_1818nm,m3_b61_2018nm,m3_b74_2537nm,m3_b81_2817nm,m3_b84_2936nm,m3_b85_2976nm,m3_valid_px,m3_valid_pct,grail_anom_context,grail_boug_context,psr_fraction,dist_to_psr_km,illumination_mean,illumination_min,qualification_status,disqualification_reason,BD1000,BD2000,OH_SPECTRAL_INDICATOR,ICE_SPECTRAL_INDICATOR,dfsar_ok,minirf_ok,radar_flag,dfsar_cpr_class,cpr_norm,s1_norm,Radar_Score,radar_data_source,ICE_SPECTRAL_INDICATOR_norm,OH_SPECTRAL_INDICATOR_norm,BD1000_norm,BD2000_norm,Science_Composite,Evidence_Convergence_Count,evidence_band,n_valid_spectral,rank_by_composite_only,rank
6227,540,0.3375,0.4651,1.59,1084,1522.522222,-7412.444444,18375.5,19.8136,1065,1509,1108,1536,8.9865,4.7542,24.5373,7.5037,3.9869,-2181.1762,1,0,0.1344,0.3072,540,0.195996,0.194387,0.036471,1,1,,,,0,0,0.007282,0.007339,0.006168,0.003542,0.006724,0.001614,0.001676,-0.003682,540,1,-19.4926,68.1002,0,15.618999,,,QUALIFIED,,-0.007828,0.425746,0.759964,3.196897,TRUE,FALSE,CPR_ONLY,normal_low,0.218272769,,0.218273,CPR_ONLY,0.144012,0.064505,0,0.059809,0.127567,3,MODERATE_CONVERGENCE,4,122,43
9078,827,0.516875,0.4808,1.08,1391.860943,3246.712213,35692.30532,10678.97642,37.256,1371,3226,1414,3266,8.5267,3.8894,17.2738,7.2105,2.8536,-1385.1098,1,0,0.4066,0.4611,827,0.201983,0.195238,0.059982,1,1,,,,0,0,-0.001221,0.000544,0.002744,-0.000885,0.002367,-0.003167,-0.005027,-0.004035,827,1,31.5436,77.8519,0,1.686157,,,QUALIFIED,,,1.322522,2.337981,,TRUE,FALSE,CPR_ONLY,normal_low,0.226610349,,0.22661,CPR_ONLY,0,0.198446,0,0.185788,0.126251,3,MODERATE_CONVERGENCE,2,125,44
4164,148,0.0925,0.6167,1.07,831.1283784,1309.804054,-12730.39865,24697.29054,27.7846,824,1302,839,1318,7.019,2.6736,14.3287,6.3942,1.4063,-3659.7268,1,0,1,0,148,0.197206,0.197206,0.00686,0.013514,0.013514,0.054052,0.054878,0.003463,1,1,0.00366,0.001376,0.002597,-0.000448,0.001682,-0.005944,-0.002974,0.007382,148,1,-19.4926,68.1002,0,23.473416,,,QUALIFIED,,0.624044,1.172507,4.533888,,FALSE,TRUE,S1_ONLY,normal_low,,0.078633444,0.078633,S1_ONLY,0,0.384833,0.043755,0.164714,0.121403,3,MODERATE_CONVERGENCE,3,139,45
8876,1244,0.7775,0.2679,1.59,1381.301447,1405.990354,-10325.74116,10942.96383,15.0449,1336,1384,1422,1438,8.672,4.7206,21.3091,7.4484,4.0303,-2031.0011,1,0,0.6011,0.4733,1244,,,,0,0,0.069743,0.066128,0.01591,1,1,0.002355,-0.000336,0.00144,0.00041,0.001972,-0.006323,-0.004623,-0.006859,1244,1,0.5626,56.8385,0,14.781111,,,QUALIFIED,,1.142675,0.715278,4.206389,,FALSE,TRUE,S1_ONLY,no_data,,0.102779462,0.102779,S1_ONLY,0,0.357036,0.080118,0.100482,0.120301,3,MODERATE_CONVERGENCE,3,141,46
5365,936,0.585,0.4647,1.39,968.0117521,2002.738248,4592.956197,21275.2062,21.7649,941,1984,994,2022,8.0731,3.4332,24.5047,6.4421,2.1573,-1129.4815,1,0,0.3054,0.4035,936,0.262197,0.260648,0.045811,1,1,,,,0,0,0.004874,0.000918,0.001873,0.000294,0.005022,0.002687,0.000475,0.0011,936,1,53.7768,91.9349,0,9.156009,,,QUALIFIED,,0.811654,0.843033,0.464954,,TRUE,FALSE,CPR_ONLY,normal_low,0.310465217,,0.310465,CPR_ONLY,0,0.039465,0.056909,0.118429,0.118566,3,MODERATE_CONVERGENCE,3,146,47
2786,155,0.096875,0.6078,1.13,642.7290323,2119.967742,7523.693548,29407.27419,30.3541,636,2112,651,2129,5.9714,2.7412,17.4207,5.1142,1.7017,-2157.4857,1,0,1,0,155,,,,0,0,0.067552,0.066338,0.006707,1,1,0.003764,0.0019,0.001069,0.000299,0.002344,-0.0026,0.001519,-0.002816,155,1,40.2924,84.9679,0,17.350018,,,QUALIFIED,,0.495218,0.720299,2.109215,2.853851,FALSE,TRUE,S1_ONLY,no_data,,0.099407852,0.099408,S1_ONLY,0.128558,0.179029,0.034722,0.101188,0.117787,3,MODERATE_CONVERGENCE,4,149,48
6728,189,0.118125,0.63,1.33,1137.455026,2788.767196,24243.67989,17039.12434,29.6327,1129,2781,1149,2796,4.2764,2.2079,10.3319,3.8618,1.9273,-2099.4874,1,0,1,0,189,0.154667,0.153897,0.018206,1,1,,,,0,0,0.001225,6.70E-05,0.002586,-0.001657,0.006341,-0.008287,-0.008044,-0.015591,189,1,33.734,87.2227,0,8.63731,,,QUALIFIED,,0.945306,1.640758,2.306892,,TRUE,FALSE,CPR_ONLY,normal_low,0.160717419,,0.160717,CPR_ONLY,0,0.195807,0.06628,0.230494,0.117054,3,MODERATE_CONVERGENCE,3,152,49
9300,872,0.545,0.425,1.42,1405.066514,2957.018349,28449.95872,10348.83716,30.274,1386,2929,1424,2983,9.3871,4.056,24.1473,8.3276,3.2256,-2077.9367,1,0,1,0,872,0.201974,0.184058,0.062757,1,1,,,,0,0,0.000675,0.001661,0.003957,-0.001549,0.002324,-0.001624,-0.003462,-0.002143,872,1,25.3927,84.5067,0,6.298115,,,QUALIFIED,,,1.391458,1.698795,,TRUE,FALSE,CPR_ONLY,normal_low,0.226597816,,0.226598,CPR_ONLY,0,0.144193,0,0.195472,0.116365,3,MODERATE_CONVERGENCE,2,154,50
8687,915,0.571875,0.4085,1.4,1362.259016,2725.446995,22660.67486,11419.02459,25.3754,1338,2708,1394,2748,7.8709,3.4255,21.613,6.7548,2.572,-1941.1586,1,0,0.5681,0.4725,915,0.256431,0.256228,0.057282,1,1,,,,0,0,0.002062,0.004708,0.004095,0.002179,0.001818,-0.000128,-0.001758,-0.004815,915,1,33.5851,91.8903,0,3.621119,,,QUALIFIED,,-1.28322,0.467888,1.070407,,TRUE,FALSE,CPR_ONLY,normal_low,0.302435404,,0.302435,CPR_ONLY,0,0.090855,0,0.065729,0.115474,3,MODERATE_CONVERGENCE,3,159,51
6397,2755,1.721875,0.5679,1.22,1099.556443,1365.783303,-11330.91742,17986.58893,21.2574,1060,1333,1137,1396,9.7277,3.6956,22.1186,8.5191,2.9933,-2217.6905,1,0,0.1458,0.337,2755,0.235883,0.226315,0.064887,1,1,,,,0,0,0.003214,0.000689,0.000605,0.00221,0.002738,-0.001661,-0.002192,-0.008915,2755,1,-19.4926,68.1002,0,18.886007,,,QUALIFIED,,0.785625,,1.606647,,TRUE,FALSE,CPR_ONLY,normal_low,0.273819968,,0.27382,CPR_ONLY,0,0.136371,0.055084,0,0.114929,3,MODERATE_CONVERGENCE,2,161,52
6206,433,0.270625,0.4898,1.31,1086.145497,1597.926097,-5527.347575,18321.86259,19.1368,1074,1581,1100,1615,5.5714,2.3957,18.2182,4.6925,1.313,-2082.454,1,0,0.0291,0.1363,433,0.192561,0.186757,0.0378,1,1,,,,0,0,0.011179,0.003994,0.001119,-0.00047,0.004437,-0.002103,0.000869,0.001423,433,1,-19.4926,68.1002,0,13.938615,,,QUALIFIED,,0.642723,1.420018,1.473969,,TRUE,FALSE,CPR_ONLY,normal_low,0.213489139,,0.213489,CPR_ONLY,0,0.12511,0.045064,0.199484,0.113524,3,MODERATE_CONVERGENCE,3,166,53
9482,658,0.41125,0.4281,1.83,1420.955927,2903.773556,27118.83891,9951.601824,28.8874,1400,2889,1453,2918,5.6695,2.8059,23.5003,4.6659,1.5138,-2057.941,1,0,0.7352,0.3993,658,0.222985,0.21289,0.063483,1,1,,,,0,0,0.001708,0.002849,0.003741,-0.00025,0.002755,-0.000549,-0.003303,-0.003773,658,1,25.3927,84.5067,0,5.905982,,,QUALIFIED,,-0.668033,1.066827,1.199274,,TRUE,FALSE,CPR_ONLY,normal_low,0.255858031,,0.255858,CPR_ONLY,0,0.101794,0,0.149868,0.112103,3,MODERATE_CONVERGENCE,3,172,54
1777,954,0.59625,0.645,1.76,483.1415094,675.615304,-28585.1174,33396.96226,43.9591,470,651,499,702,7.7144,4.3188,25.4894,6.2136,2.7529,-1311.5736,1,0.001,0.2013,0.3544,954,0.273774,0.25768,0.068463,1,1,0.074632,0.074421,0.008762,1,1,0.002675,0.008794,0.00893,0.009088,0.009579,-0.006708,0.008645,-0.001998,954,1,80.591,99.4056,0,20.128167,,,QUALIFIED,,-2.287477,-0.017693,1.700282,1.231116,TRUE,TRUE,BOTH,normal_low,0.32658751,0.110302875,0.218445,BOTH,0.055458,0.144319,0,0,0.111035,3,MODERATE_CONVERGENCE,4,179,55
7930,1399,0.874375,0.456,1.13,1263.692638,3068.665475,31241.13688,13883.18406,34.1873,1241,3038,1293,3097,10.3754,4.0331,26.5261,8.6782,2.8319,-1483.9011,1,0.0007,0.3134,0.4303,1399,0.227467,0.212099,0.067598,1,1,,,,0,0,0.009516,0.00323,0.00272,0.003161,0.004076,-0.002421,-0.001239,-0.004193,1399,1,25.3927,84.5067,0,2.899353,,,QUALIFIED,,0.660572,-0.162132,1.593965,,TRUE,FALSE,CPR_ONLY,normal_low,0.262099728,,0.2621,CPR_ONLY,0,0.135295,0.046316,0,0.110321,3,MODERATE_CONVERGENCE,3,183,56
7502,305,0.190625,0.51,1.13,1231.340984,2670.2,21279.5,14691.97541,25.8588,1218,2658,1241,2684,3.8773,2.5532,13.1162,2.7745,1.1786,-2073.461,1,0,0.8887,0.2642,305,0.224678,0.214428,0.044689,1,1,,,,0,0,0.016425,0.006232,0.005124,0.003604,0.005207,-0.00222,-0.002206,0.000968,305,1,33.5851,91.8903,0,6.008848,,,QUALIFIED,,0.620578,0.296643,1.426349,,TRUE,FALSE,CPR_ONLY,normal_low,0.258215727,,0.258216,CPR_ONLY,0,0.121068,0.043512,0.041672,0.110197,3,MODERATE_CONVERGENCE,3,184,57
1979,218,0.13625,0.6412,1.18,523.2706422,795.4770642,-25588.57339,32393.73394,41.2804,515,787,532,807,9.7144,3.8667,19.3758,7.1259,1.6067,-1221.9338,1,0,0.8369,0.3353,218,0.286938,0.279883,0.074475,1,1,0.122069,0.122475,0.014186,1,1,0.007468,0.00093,0.00591,0.007223,0.007343,0.010219,0.00434,-0.003611,218,1,80.591,99.4056,0,21.692582,,,QUALIFIED,,0.875469,-0.222166,-0.391666,1.832028,TRUE,TRUE,BOTH,normal_low,0.344919883,0.183301069,0.26411,BOTH,0.082528,0,0.061383,0,0.11013,3,MODERATE_CONVERGENCE,4,185,58
22123,2013,1.258125,0.5509,1.09,2923.592151,2485.275708,16656.3927,-27614.30378,32.2495,2888,2461,2951,2519,6.1443,3.8487,19.7821,4.7175,2.6396,-572.4748,1,0,1,0,2013,0.269288,0.247314,0.079461,0.15996,0.15996,0.082866,0.080636,0.020586,1,1,0.005567,0.000451,0.001965,0.001781,0.0014,-0.00154,-0.007963,-0.008604,2013,1,121.4255,96.4448,0,1.449353,,,QUALIFIED,,0.918987,0.093639,2.1,,TRUE,TRUE,BOTH,normal_low,0.320340243,0.122973726,0.221657,BOTH,0,0.178247,0.064434,0.013154,0.109905,3,MODERATE_CONVERGENCE,3,188,59
7063,435,0.271875,0.4252,1.06,1170.921839,2207.737931,9717.948276,16202.45402,18.8932,1154,2189,1185,2222,9.3926,3.9512,21.5507,8.1851,2.4117,-1202.11,1,0,0.3803,0.4154,435,0.236907,0.233985,0.040265,1,1,,,,0,0,0.002637,0.000232,-0.000516,0.001964,0.002856,-0.000566,-0.000295,-0.00098,435,1,53.7768,91.9349,0,4.031129,,,QUALIFIED,,0.912021,,1.198179,,TRUE,FALSE,CPR_ONLY,normal_low,0.275246005,,0.275246,CPR_ONLY,0,0.101701,0.063946,0,0.109309,3,MODERATE_CONVERGENCE,2,190,60
3456,170,0.10625,0.6641,1,744.4470588,1382.647059,-10909.32353,26864.32353,28.9943,736,1375,752,1391,7.1935,3.1417,19.6112,6.1634,1.4164,-3536.6181,1,0,1,0,170,0.247423,0.238389,0.057303,1,1,0.118786,0.12117,0.013591,1,1,0.002843,0.006545,0.001432,0.000388,0.004425,0.001209,0.007473,-0.00047,170,1,-31.9971,79.6277,0,23.232319,,,QUALIFIED,,-1.302146,0.72905,0.72678,1.062893,TRUE,TRUE,BOTH,normal_low,0.289890735,0.178249041,0.23407,BOTH,0.04788,0.061689,0,0.102417,0.107164,3,MODERATE_CONVERGENCE,4,200,61
6499,870,0.54375,0.5344,1.19,1120.975862,1402.977011,-10401.07471,17451.10345,20.3149,1102,1381,1139,1425,5.6587,2.615,21.4869,4.6872,1.5243,-2261.9585,1,0,0.9777,0.1342,870,0.169121,0.163975,0.038447,1,1,,,,0,0,0.012915,0.000271,0.00467,0.001772,0.002505,-0.002963,-0.000433,-0.003194,870,1,-19.4926,68.1002,0,17.911676,,,QUALIFIED,,0.979017,0.620557,2.182834,,TRUE,FALSE,CPR_ONLY,normal_low,0.180846264,,0.180846,CPR_ONLY,0,0.185278,0.068643,0.087176,0.106891,3,MODERATE_CONVERGENCE,3,203,62
1757,1027,0.641875,0.5187,1.02,503.7322298,904.9104187,-22852.73953,32882.19426,40.0429,480,881,525,925,9.3756,4.5497,23.5373,7.4687,2.812,-1200.8258,1,0,0.1214,0.2709,1027,0.324305,0.31353,0.080457,0.359299,0.359299,0.091673,0.087879,0.014782,1,1,0.008184,0.000145,0.003875,0.005677,0.007075,0.005724,0.006691,-0.001146,1027,1,35.9271,86.4979,0,23.837274,,,QUALIFIED,,0.982283,-0.465032,0.190954,1.171275,TRUE,TRUE,BOTH,normal_low,0.396957695,0.136526334,0.266742,BOTH,0.052763,0.016208,0.068872,0,0.10598,3,MODERATE_CONVERGENCE,4,211,63
8835,204,0.1275,0.5795,1.38,1359.171569,3381.426471,39060.16176,11496.21078,40.7172,1352,3371,1368,3393,7.5209,4.7119,19.7127,5.716,2.5162,-917.582,1,0,0.2461,0.4047,204,0.195155,0.181387,0.045698,1,1,,,,0,0,0.00187,-0.001488,0.000803,-0.001803,0.001294,-0.00084,-0.001762,0.001099,204,1,31.5436,77.8519,0,0.626997,,,QUALIFIED,,1.795722,,1.64915,,TRUE,FALSE,CPR_ONLY,normal_low,0.21710158,,0.217102,CPR_ONLY,0,0.139979,0.125906,0,0.105717,3,MODERATE_CONVERGENCE,2,213,64
6551,169,0.105625,0.5748,1.5,1128.733728,1054.508876,-19112.77811,17257.1568,25.7502,1122,1045,1136,1066,5.1629,1.5506,10.5497,4.9083,0.7186,-2831.9539,1,0,1,0,169,0.201486,0.19764,0.022495,1,1,,,,0,0,0.011868,0.006229,0.01006,0.002082,0.005601,-0.001303,0.000223,-0.005577,169,1,-14.3965,65.3367,0,20.974419,,,QUALIFIED,,0.475143,0.793042,1.232637,,TRUE,FALSE,CPR_ONLY,normal_low,0.22591822,,0.225918,CPR_ONLY,0,0.104625,0.033314,0.111406,0.103172,3,MODERATE_CONVERGENCE,3,232,65
22566,217,0.135625,0.4822,1.39,2974.442396,2489.852535,16770.81336,-28885.55991,33.4018,2965,2477,2983,2502,3.5123,1.7113,8.1659,3.0047,1.0101,-557.1342,1,0,1,0,217,0.29585,0.289695,0.055252,1,1,0.151741,0.157365,0.048058,1,1,0.003679,0.00069,0.001417,0.00052,0.000598,-0.001011,-0.003306,0.001232,217,1,121.4255,96.4448,0,2.358495,,,QUALIFIED,,0.812449,0.633028,,,TRUE,TRUE,BOTH,normal_low,0.35733086,0.22896168,0.293146,BOTH,0,0,0.056965,0.088928,0.102533,3,MODERATE_CONVERGENCE,2,237,66
7308,387,0.241875,0.5316,1.08,1210.170543,2780.651163,24040.77907,15221.23643,28.4544,1199,2767,1225,2795,7.2288,4.2182,21.4121,5.9949,2.861,-2060.3674,1,0,0.6822,0.4201,387,0.235307,0.225451,0.037686,1,1,,,,0,0,0.001726,0.000594,0.003804,-0.00052,0.0001,-0.011913,7.50E-05,-0.003584,387,1,33.5851,91.8903,0,8.061793,,,QUALIFIED,,0.655852,1.136698,,,TRUE,FALSE,CPR_ONLY,normal_low,0.273017823,,0.273018,CPR_ONLY,0,0,0.045985,0.159683,0.102472,3,MODERATE_CONVERGENCE,2,238,67
6066,2083,1.301875,0.4286,1.67,1062.783005,1680.074892,-3473.6277,18905.92487,19.2218,1015,1655,1105,1709,7.5788,4.4554,25.5089,6.1537,3.2706,-2145.5939,1,0.0005,0.7042,0.4255,2083,0.230893,0.212283,0.08392,1,1,,,,0,0,0.004513,0.001802,0.000346,0.001113,0.002848,-0.000173,-0.000765,-0.010331,2083,1,33.7027,75.9158,0,11.988797,,,QUALIFIED,,0.600709,,1.060744,,TRUE,FALSE,CPR_ONLY,normal_low,0.266870824,,0.266871,CPR_ONLY,0,0.090035,0.042119,0,0.10228,3,MODERATE_CONVERGENCE,2,241,68
23628,220,0.1375,0.4622,1.65,3112.013636,2500.55,17038.25,-32324.84091,36.541,3102,2489,3119,2517,5.1212,2.5457,12.0277,4.6527,2.2714,4.7405,1,0,0.0935,0.2546,220,0.295356,0.278234,0.06662,0.790909,0.790909,0.123187,0.119425,0.020241,1,1,0.001768,-0.001194,0.002941,0.001193,-0.001768,-0.005503,-0.002657,-0.00067,220,1,121.4255,96.4448,0,3.319356,,,QUALIFIED,,1.675339,0.594356,,,TRUE,TRUE,BOTH,normal_low,0.356642909,0.185021498,0.270832,BOTH,0,0,0.117466,0.083495,0.101346,3,MODERATE_CONVERGENCE,2,246,69
7589,986,0.61625,0.6162,1,1246.646045,1585.19574,-5845.606491,14309.34888,15.4567,1225,1568,1265,1608,6.8622,3.0126,16.7038,5.9022,2.2941,-1972.4174,1,0,0.0867,0.2517,986,0.212076,0.205788,0.043046,0.60142,0.60142,,,,0,0,0.013581,0.002082,0.004335,0.002947,0.004524,0.003341,0.002663,-7.00E-06,986,1,0.5626,56.8385,0,12.446511,,,QUALIFIED,,0.846698,0.320185,0.261494,1.002629,TRUE,FALSE,CPR_ONLY,normal_low,0.240666004,,0.240666,CPR_ONLY,0.045166,0.022195,0.059366,0.04498,0.100623,3,MODERATE_CONVERGENCE,4,254,70
11833,194,0.12125,0.6783,1.69,1650.350515,3465.891753,41171.79381,4216.737113,41.3876,1645,3456,1658,3478,6.483,2.5858,13.6382,5.9054,2.005,-1244.8534,1,0,1,0,194,0.197714,0.185203,0.061375,1,1,,,,0,0,0.001879,0.000471,-0.00545,0.001301,0.002661,-0.001858,-0.002254,-0.026999,194,1,63.3495,86.7715,0,8.185658,,,QUALIFIED,,0.749335,,1.698234,,TRUE,FALSE,CPR_ONLY,normal_low,0.22066528,,0.220665,CPR_ONLY,0,0.144145,0.052539,0,0.100282,3,MODERATE_CONVERGENCE,2,258,71
7090,1864,1.165,0.3923,1.09,1180.782725,1487.425429,-8289.86427,15955.93187,17.9802,1150,1451,1216,1523,8.6568,4.4457,22.5408,7.335,3.409,-2188.6208,1,0,0.0939,0.2517,1864,0.238848,0.209554,0.105773,1,1,,,,0,0,0.013182,0.002752,0.002337,0.000881,-0.000552,-0.001092,-0.006019,-0.011006,1864,1,-19.4926,68.1002,0,15.213522,,,QUALIFIED,,0.79123,0.623021,,,TRUE,FALSE,CPR_ONLY,normal_low,0.277949069,,0.277949,CPR_ONLY,0,0,0.055477,0.087522,0.097685,3,MODERATE_CONVERGENCE,2,276,72
7385,163,0.101875,0.5327,1.06,1215.803681,2674.435583,21385.38957,15080.40798,26.1679,1208,2666,1226,2683,2.7109,1.5685,7.7009,2.2398,1.0655,-2067.336,1,0,0.9652,0.1548,163,0.210801,0.207384,0.031621,1,1,,,,0,0,0.003125,0.001259,0.001795,-0.000678,7.90E-05,-0.005975,-0.00235,-0.007199,163,1,33.5851,91.8903,0,6.543699,,,QUALIFIED,,0.59712,1.377716,,,TRUE,FALSE,CPR_ONLY,normal_low,0.238890421,,0.23889,CPR_ONLY,0,0,0.041867,0.193541,0.095208,3,MODERATE_CONVERGENCE,2,301,73
5792,1209,0.755625,0.4737,1.32,1026.254756,1204.83871,-15354.53226,19819.1311,25.0704,1003,1175,1047,1233,10.0391,3.3244,25.7734,8.5567,2.1924,-2502.4333,1,0.0008,1,0,1209,0.198404,0.195213,0.03523,1,1,,,,0,0,0.003752,0.000399,0.001568,-1.40E-05,0.002613,0.001511,-0.004452,-0.002664,1209,1,-19.4926,68.1002,0,23.129864,,,QUALIFIED,,0.893657,1.008929,0.421737,,TRUE,FALSE,CPR_ONLY,normal_low,0.221626183,,0.221626,CPR_ONLY,0,0.035797,0.062658,0.141734,0.094086,3,MODERATE_CONVERGENCE,3,313,74
20458,354,0.22125,0.5438,1.48,2747.087571,1886.621469,1690.036723,-23201.68927,23.2637,2731,1876,2762,1897,6.2132,3.8266,19.7584,4.9424,1.8318,168.2614,1,0,0.7304,0.3897,354,0.279619,0.266587,0.06606,1,1,0.081217,0.080029,0.011678,1,1,0.001429,-0.000715,0.001458,-8.00E-06,-0.001499,-0.005869,-0.010642,-0.009984,354,1,147.9055,80.9548,0.497175,0,0.001869,0.000798,QUALIFIED,,1.50035,1.005487,,,TRUE,TRUE,BOTH,normal_low,0.33472734,0.12043617,0.227582,BOTH,0,0,0.105197,0.141251,0.092919,3,MODERATE_CONVERGENCE,2,324,75
7144,431,0.269375,0.5071,1.36,1186.00232,1443.071926,-9398.701856,15825.442,18.4053,1175,1425,1200,1459,8.3076,4.487,25.6262,6.7971,2.8284,-2277.3421,1,0.0023,0.1797,0.3532,431,0.226321,0.209693,0.076327,1,1,,,,0,0,0.010319,0.003021,0.003183,0.00097,0.000527,-0.001489,-0.005253,-0.016979,431,1,-19.4926,68.1002,0,16.542313,,,QUALIFIED,,0.707239,0.695256,,,TRUE,FALSE,CPR_ONLY,normal_low,0.260503792,,0.260504,CPR_ONLY,0,0,0.049588,0.09767,0.092877,3,MODERATE_CONVERGENCE,2,325,76
6170,279,0.174375,0.6341,1.1,1080.903226,1741.082437,-1948.439068,18452.91935,18.555,1070,1731,1092,1751,5.303,3.27,19.6807,4.0909,1.5386,-2207.6972,1,0,0.7135,0.4,279,0.2008,0.196129,0.03512,1,1,,,,0,0,0.015503,0.00054,0.004656,-0.001374,-0.000553,-0.006296,-0.00182,-0.008183,279,1,33.7027,75.9158,0,10.965771,,,QUALIFIED,,0.965168,1.295103,,,TRUE,FALSE,CPR_ONLY,normal_low,0.224962887,,0.224963,CPR_ONLY,0,0,0.067672,0.181936,0.09245,3,MODERATE_CONVERGENCE,2,330,77
1484,516,0.3225,0.3576,1.05,434.2810078,872.6182171,-23660.04457,34618.47481,41.9306,418,860,455,899,7.8066,3.7356,18.9041,6.776,2.9425,-1389.4171,1,0,0.3268,0.4153,516,0.246466,0.236039,0.077698,1,1,0.112637,0.109319,0.018288,1,1,0.00097,0.003174,0.00669,0.003506,0.003801,-4.00E-05,-0.006723,-0.007493,516,1,35.9271,86.4979,0,24.396824,,,QUALIFIED,,,0.475934,1.010524,,TRUE,TRUE,BOTH,normal_low,0.288558004,0.168786682,0.228672,BOTH,0,0.085773,0,0.066859,0.092442,3,MODERATE_CONVERGENCE,2,331,78
6675,2231,1.394375,0.4638,1.14,1136.195876,1060.270282,-18968.74294,17070.60309,25.5183,1096,1023,1170,1088,7.6535,3.3024,21.8295,6.4082,2.1874,-2805.443,1,0,0.9988,0.0296,2231,0.195677,0.191627,0.035526,1,1,0.062444,0.049553,0.028561,0.103093,0.103093,0.008557,0.002146,0.007426,0.002762,0.002706,-0.002324,-0.001164,-0.002415,2231,1,-14.3965,65.3367,0,20.19296,,,QUALIFIED,,0.749211,0.628064,1.858832,,TRUE,TRUE,BOTH,normal_low,0.217828525,0.091547432,0.154688,BOTH,0,0.157776,0.052531,0.08823,0.092038,3,MODERATE_CONVERGENCE,3,336,79
7288,441,0.275625,0.6108,2,1219.52381,2687.331066,21707.77664,14987.40476,26.3791,1199,2678,1237,2697,2.7366,2.1412,17.0982,2.1927,0.9266,-2064.7227,1,0,0.9235,0.2247,441,0.221664,0.215152,0.042337,1,1,,,,0,0,0.004379,0.001562,0.002761,0.00059,0.000217,-0.007928,-0.001926,-0.004603,441,1,33.5851,91.8903,0,6.415703,,,QUALIFIED,,0.643298,0.786309,,,TRUE,FALSE,CPR_ONLY,normal_low,0.254018388,,0.254018,CPR_ONLY,0,0,0.045105,0.110461,0.091762,3,MODERATE_CONVERGENCE,2,339,80
22491,569,0.355625,0.3919,1.33,2959.212654,2498.938489,16997.96221,-28504.81634,33.1889,2946,2480,2979,2524,6.7077,3.4379,21.1966,5.2906,2.9626,-559.9899,1,0,1,0,569,0.247237,0.242828,0.051443,1,1,0.107424,0.101297,0.028373,1,1,0.003151,-0.000403,0.00102,-0.000153,0.000419,0.001365,-0.002799,0.002112,569,1,121.4255,96.4448,0,2.208082,,,QUALIFIED,,1.127896,1.15,,,TRUE,TRUE,BOTH,normal_low,0.289631709,0.160764683,0.225198,BOTH,0,0,0.079082,0.161552,0.091623,3,MODERATE_CONVERGENCE,2,342,81
886,930,0.58125,0.6151,1.17,307.4462366,2248.948387,10748.20968,37789.34409,39.2878,286,2232,328,2268,8.3474,4.0858,27.6607,6.8689,2.4265,-260.4191,1,0.0032,0.0154,0.1041,930,0.165595,0.16042,0.026706,0.069892,0.069892,0.083289,0.07806,0.023163,1,1,0.002685,-0.001651,0.008423,0.000729,0.003138,-0.001696,-0.003324,0.001929,930,1,67.2511,77.9602,0,18.984615,,,QUALIFIED,,1.614898,0.913451,1.540472,,FALSE,TRUE,S1_ONLY,normal_low,,0.123624657,0.123625,S1_ONLY,0,0.130754,0.113228,0.128322,0.087393,3,MODERATE_CONVERGENCE,3,380,82
5897,1263,0.789375,0.4511,1.75,1057.38559,2622.023753,20075.09382,19040.86025,27.6688,1040,2587,1080,2657,8.9399,4.0281,19.874,7.4659,3.2573,-1797.2841,1,0,0.9841,0.1044,1263,,,,0,0,0.03226,0.031097,0.007493,1,1,-0.002971,-0.001441,0.001075,0.000593,0.002029,-1.90E-05,0.001183,-0.002598,1263,1,33.734,87.2227,0,9.015681,,,QUALIFIED,,,0.448372,1.009364,3.196112,FALSE,TRUE,S1_ONLY,no_data,,0.045098932,0.045099,S1_ONLY,0.143976,0.085674,0,0.062987,0.080156,3,MODERATE_CONVERGENCE,3,452,83
7120,160,0.1,0.5333,1.33,1186.59375,1399.6,-10485.5,15810.65625,18.9709,1179,1389,1194,1409,3.4915,2.1922,12.8563,3.328,2.0315,-2266.5635,1,0,0.6617,0.3872,160,0.199511,0.196389,0.034346,0.6625,0.6625,,,,0,0,0.00617,0.000746,0.002357,0.001308,-0.000573,-0.000874,-0.003707,-0.012088,160,1,-19.4926,68.1002,0,17.644493,,,QUALIFIED,,0.879092,0.445057,,,TRUE,FALSE,CPR_ONLY,normal_low,0.223167807,,0.223168,CPR_ONLY,0,0,0.061637,0.062522,0.079366,3,MODERATE_CONVERGENCE,2,466,84
