region_id,geo_x,geo_y,area_km2,dist_from_centre_km,slope_mean_deg,slope_std_deg,slope_max_deg,pct_gt25,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,psr_fraction,dist_to_psr_km,shadow_fraction,shadow_std,dfsar_valid_pct,minirf_valid_pct,qualification_status
7246,30434.18208092486,15313.216763005776,0.108125,34.0698,7.6143,2.653,15.1776,0.0,6.4,1.2764,-1543.1385,1.0,0.0,4.599524,0.5632,0.4526,1.0,0.0,QUALIFIED
7266,18232.266439909305,15609.45691609977,0.275625,24.0015,5.3303,2.5292,23.1715,0.0,4.0702,1.2028,-2048.7986,1.0,0.0,5.262188,0.9683,0.1487,1.0,0.0,QUALIFIED
7272,-6808.592608326253,15425.372557349194,0.735625,16.8605,4.6582,2.5506,16.2193,0.0,3.7931,1.5426,-2083.7669,1.0,0.0,13.787177,0.0853,0.2249,1.0,0.0,QUALIFIED
7285,8395.589385474865,15284.298882681567,0.111875,17.4381,6.0399,2.5939,12.1968,0.0,5.5799,1.3879,-1042.7815,1.0,0.0,3.286716,0.227,0.3608,1.0,0.0,QUALIFIED
7288,21707.77664399093,14987.40476190476,0.275625,26.3791,2.7366,2.1412,17.0982,0.0,2.1927,0.9266,-2064.7227,1.0,0.0,6.415703,0.9235,0.2247,1.0,0.0,QUALIFIED
7289,22162.446428571435,15401.392857142857,0.105,26.9886,3.1288,1.9895,9.5817,0.0,2.2784,0.8035,-2080.9607,1.0,0.0,7.211103,1.0,0.0,1.0,0.327381,QUALIFIED
7291,28312.40760869565,15452.945652173912,0.115,32.2552,9.4025,4.8412,23.6678,0.0,8.6409,4.1984,-1700.8739,1.0,0.0,6.609179,0.2107,0.3856,1.0,0.0,QUALIFIED
7304,-5263.167560321715,15194.467828418234,0.233125,16.0796,6.5377,2.9835,17.3688,0.0,5.3891,1.671,-1999.4068,1.0,0.0,12.432317,0.1683,0.3064,1.0,0.0,QUALIFIED
7306,13309.796981499516,15810.09104186952,0.641875,20.6666,8.2604,3.0117,19.543,0.0,6.9798,1.8796,-1840.7608,1.0,0.0,3.702026,0.621,0.4422,1.0,0.0,QUALIFIED
7308,24040.779069767435,15221.236434108529,0.241875,28.4544,7.2288,4.2182,21.4121,0.0,5.9949,2.861,-2060.3674,1.0,0.0,8.061793,0.6822,0.4201,1.0,0.0,QUALIFIED
7339,32703.84782608696,15207.202898550724,0.08625,36.0669,5.5601,3.028,15.7651,0.0,5.0428,2.7489,-1502.2872,1.0,0.0,2.636878,0.0916,0.2291,1.0,0.0,QUALIFIED
7357,19218.818181818184,15430.243083003952,0.31625,24.6467,5.0708,2.5074,14.8628,0.0,4.4131,1.8877,-2007.1506,1.0,0.0,5.492324,0.6912,0.4211,1.0,0.0,QUALIFIED
7365,13727.5959752322,15042.063467492262,0.201875,20.3644,4.4559,2.0262,11.149,0.0,3.7764,1.4257,-1811.2424,1.0,0.0,3.496069,0.8196,0.323,1.0,0.0,QUALIFIED
7367,22647.689522342072,15289.328967642525,0.405625,27.3256,4.1307,2.3388,19.4259,0.0,3.4027,1.4699,-2063.9439,1.0,0.0,7.204252,0.7978,0.3753,1.0,0.292758,QUALIFIED
7382,14830.821839080469,15164.810344827583,0.271875,21.2114,5.4265,2.5882,13.1045,0.0,4.4351,1.5751,-1876.6315,1.0,0.0,3.61706,0.7164,0.3934,1.0,0.0,QUALIFIED
7385,21385.389570552143,15080.407975460124,0.101875,26.1679,2.7109,1.5685,7.7009,0.0,2.2398,1.0655,-2067.336,1.0,0.0,6.543699,0.9652,0.1548,1.0,0.0,QUALIFIED
7407,17863.10103626943,15106.28583765112,0.361875,23.3943,6.5213,3.0684,20.5159,0.0,4.9434,1.6426,-2039.5353,1.0,0.0,4.673395,0.8003,0.3588,1.0,0.0,QUALIFIED
7440,23842.47385620915,14704.290849673202,0.478125,28.0123,7.821,4.4533,20.4658,0.0,5.9695,3.1395,-2040.7187,1.0,0.0,7.287704,0.6911,0.4161,1.0,0.0,QUALIFIED
7446,-1909.234939759037,14892.21686746988,0.10375,15.0135,6.6123,2.6115,17.5791,0.0,6.7946,2.2908,-1759.1475,1.0,0.0,9.28177,0.1222,0.2888,1.0,0.0,QUALIFIED
7448,14864.824165029471,14506.983300589389,0.318125,20.7706,5.5289,2.5779,14.2369,0.0,4.6477,1.3188,-1861.899,1.0,0.0,3.003852,0.3407,0.4064,1.0,0.0,QUALIFIED
7450,25663.204819277104,15011.52409638554,0.51875,29.7314,10.2217,3.6664,21.9882,0.0,8.8724,2.7419,-1916.4656,1.0,0.0,8.538333,0.574,0.4685,1.0,0.0,QUALIFIED
7454,-3681.014705882357,14749.948529411762,0.085,15.2017,4.9878,3.1172,19.2114,0.0,4.5376,2.3041,-1924.3112,1.0,0.0,11.0619,0.5794,0.4262,1.0,0.0,QUALIFIED
7459,18444.486979166664,14957.270833333332,0.48,23.7471,5.144,4.2043,25.143,0.0013,3.9672,2.5471,-2030.54,1.0,0.0,4.533555,0.726,0.3922,1.0,0.0,QUALIFIED
7461,22401.851485148523,14893.074257425742,0.12625,26.9008,4.2178,1.9971,10.2591,0.0,3.4288,1.0642,-2056.6685,1.0,0.0,6.846988,0.3671,0.424,1.0,0.0,QUALIFIED
7472,23272.51255230125,15100.578451882844,0.5975,27.7425,5.6437,3.1048,16.8505,0.0,4.6794,2.2624,-2052.9447,1.0,0.0,7.088591,0.4658,0.4306,1.0,0.0,QUALIFIED
7482,9491.236304549668,15496.739554317548,0.673125,18.1721,9.8682,4.544,25.285,0.0019,8.3515,3.1235,-1141.186,1.0,0.0,2.928844,0.1117,0.2755,1.0,0.0,QUALIFIED
7492,13052.195497630324,15082.22393364929,0.5275,19.9457,7.1558,2.8286,16.097,0.0,6.139,1.9623,-1779.3182,1.0,0.0,3.031914,0.4085,0.4197,1.0,0.0,QUALIFIED
7493,17915.20945945946,14609.62162162162,0.0925,23.1171,5.4935,3.4348,16.8719,0.0,5.1086,2.5888,-2016.9224,1.0,0.0,4.439102,0.557,0.4222,1.0,0.0,QUALIFIED
7501,15912.05274261604,14739.740506329115,0.148125,21.69,6.4153,3.9541,22.7063,0.0,5.6149,2.7012,-1937.1764,1.0,0.0,3.747416,0.7445,0.384,1.0,0.0,QUALIFIED
7502,21279.5,14691.975409836068,0.190625,25.8588,3.8773,2.5532,13.1162,0.0,2.7745,1.1786,-2073.461,1.0,0.0,6.008848,0.8887,0.2642,1.0,0.0,QUALIFIED
7521,12539.77777777778,14889.909722222224,0.09,19.4667,11.3614,4.6049,29.1674,0.0208,9.3391,2.1073,-1693.6075,1.0,0.0,3.05655,0.2067,0.3495,1.0,0.0,QUALIFIED
7541,13790.095794392524,14192.838395638631,1.605,19.789,6.0842,2.9636,18.3618,0.0,4.9413,1.8079,-1785.1664,1.0,0.0,2.02608,0.36,0.4223,1.0,0.0,QUALIFIED
7543,32090.467741935485,15049.478494623658,0.290625,35.4444,10.2481,3.2559,18.7243,0.0,8.7595,2.249,-1436.9388,1.0,0.0,2.910004,0.0,0.0,1.0,0.0,QUALIFIED
7555,16598.114457831318,14613.391566265062,0.259375,22.1145,10.1522,4.0752,22.657,0.0,7.713,2.4603,-1985.8043,1.0,0.0,3.71189,0.5023,0.4525,1.0,0.0,QUALIFIED
7556,22508.02272727272,14666.69318181818,0.11,26.865,3.1775,1.1665,5.5893,0.0,2.6622,0.5988,-2044.5977,1.0,0.0,6.8,0.478,0.4211,1.0,0.0,QUALIFIED
7561,-13730.202970297029,14531.316831683172,0.12625,19.9912,3.7933,2.5008,22.2613,0.0,3.434,1.5662,-1918.0558,1.0,0.0,20.15952,0.1297,0.2418,0.0,1.0,QUALIFIED
7568,30760.99068322981,14572.549689440995,0.100625,34.0384,5.4826,2.7899,15.269,0.0,4.818,1.7095,-1512.2711,1.0,0.0,4.049228,0.6152,0.4425,1.0,0.0,QUALIFIED
7573,-14137.82876712329,14579.695205479453,0.1825,20.3081,5.0556,2.4214,12.1552,0.0,4.3466,1.6669,-1941.5988,1.0,0.0,20.554957,0.2821,0.4196,0.0,1.0,QUALIFIED
7583,-5511.389175257733,14651.337628865982,0.2425,15.653,7.9647,3.4609,18.9514,0.0,6.5249,2.153,-1993.2304,1.0,0.0,12.316655,0.1679,0.335,1.0,0.0,QUALIFIED
7584,-5148.233918128652,14726.450292397658,0.21375,15.5998,8.0538,3.8842,18.4398,0.0,6.4922,2.3495,-1977.4414,1.0,0.0,12.209525,0.2434,0.3877,1.0,0.0,QUALIFIED
7585,14503.868932038837,14609.601941747567,0.12875,20.5865,8.3308,4.6311,20.2517,0.0,5.9229,2.2247,-1852.5115,1.0,0.0,3.22151,0.52,0.4486,1.0,0.0,QUALIFIED
7589,-5845.606490872211,14309.348884381336,0.61625,15.4567,6.8622,3.0126,16.7038,0.0,5.9022,2.2941,-1972.4174,1.0,0.0,12.446511,0.0867,0.2517,0.60142,0.0,QUALIFIED
7595,22803.819955406914,14379.652731326643,0.560625,26.9592,4.5836,2.3407,11.9038,0.0,3.6536,1.5466,-2045.3268,1.0,0.0,6.372303,0.6772,0.434,1.0,0.0,QUALIFIED
7624,3633.06227106227,14539.327838827838,0.34125,14.986,8.0926,4.2434,24.3335,0.0,6.4047,2.3154,-563.0316,1.0,0.0,3.920459,0.0781,0.2323,1.0,0.0,QUALIFIED
7649,-13135.28120978121,14245.850707850706,0.97125,19.3766,6.9337,2.4434,19.1948,0.0,6.0389,1.7876,-1874.0963,1.0,0.0,19.060643,0.075,0.2347,0.0,1.0,QUALIFIED
7653,21580.421052631587,14421.552631578948,0.11875,25.9558,2.7025,1.2484,6.4755,0.0,2.2678,0.8818,-2062.308,1.0,0.0,6.116576,0.4539,0.4161,1.0,0.0,QUALIFIED
7654,32221.30079155673,14112.934036939318,0.47375,35.1768,7.2182,3.2794,20.1026,0.0,6.2981,2.7227,-1393.1034,1.0,0.0,2.311926,0.1671,0.33,1.0,0.0,QUALIFIED
7664,32402.57167235496,14602.035836177474,0.549375,35.541,9.2783,4.1325,22.358,0.0,7.86,3.131,-1417.0355,1.0,0.0,2.013237,0.0074,0.0544,1.0,0.0,QUALIFIED
7687,23231.797297297293,14079.824324324323,0.115625,27.1655,5.2385,2.3609,11.1254,0.0,4.7004,1.9762,-2037.8621,1.0,0.0,6.460698,0.1587,0.2985,1.0,0.0,QUALIFIED
7696,18378.5,14377.714285714286,0.21875,23.3344,6.092,2.7266,16.2068,0.0,5.2127,2.0551,-2012.3038,1.0,0.0,4.273757,0.4032,0.427,1.0,0.0,QUALIFIED
7706,-6934.791628334868,14259.28564857406,0.679375,15.8555,5.6168,2.9363,23.0963,0.0,4.5394,2.0331,-2039.3776,1.0,0.0,13.384623,0.5941,0.4471,0.299908,0.00184,QUALIFIED
7709,23705.75,14345.835820895523,0.1675,27.7088,4.6035,2.2911,11.8603,0.0,3.5277,1.1568,-2037.4251,1.0,0.0,7.135343,0.6434,0.4084,1.0,0.0,QUALIFIED
7719,21416.255319148928,14210.739361702126,0.235,25.7023,4.2228,2.0931,12.5966,0.0,3.2554,1.0247,-2074.1884,1.0,0.0,5.790186,0.6912,0.4113,1.0,0.0,QUALIFIED
7754,15753.180981595098,14044.825153374231,0.61125,21.105,6.108,3.2274,19.0759,0.0,5.0339,2.0414,-1892.3859,1.0,0.0,2.655772,0.2311,0.3559,1.0,0.0,QUALIFIED
7755,20990.61111111111,14198.555555555557,0.1125,25.3419,4.5307,1.7264,12.8877,0.0,3.7717,1.0256,-2065.6296,1.0,0.0,5.535397,0.0138,0.091,1.0,0.0,QUALIFIED
7756,22137.12175324676,14278.949675324677,0.385,26.3429,2.7347,1.566,16.2357,0.0,2.2483,0.8152,-2063.2016,1.0,0.0,6.027956,0.5386,0.4414,1.0,0.0,QUALIFIED
7764,-12100.5141723356,14630.63038548753,2.205,18.9855,9.144,3.0638,18.7537,0.0,7.9664,2.4021,-1879.6437,1.0,0.0,18.096149,0.1847,0.3794,0.0,0.790816,QUALIFIED
7770,4231.157608695648,14283.040760869564,0.23,14.8962,8.1983,2.8629,18.474,0.0,7.3288,1.9297,-571.4151,1.0,0.0,3.403124,0.0349,0.1572,1.0,0.0,QUALIFIED
7776,-8957.556451612902,13905.84274193548,0.62,16.5405,4.9972,3.0576,18.8661,0.0,3.9997,2.0154,-2060.9691,1.0,0.0,15.177656,0.4279,0.4288,0.0,0.767137,QUALIFIED
7790,3834.483031674208,13929.685520361989,0.5525,14.4475,7.0966,3.9989,23.621,0.0,6.0909,2.4407,-540.1939,1.0,0.0,3.185318,0.0438,0.1677,0.986425,0.0,QUALIFIED
7808,14648.062300319483,14088.99840255591,0.195625,20.324,5.3219,2.7723,17.8755,0.0,4.4592,1.2712,-1833.0358,1.0,0.0,2.614025,0.1219,0.2598,1.0,0.0,QUALIFIED
7842,35109.55501222494,13834.790953545236,0.51125,37.7373,7.9307,3.8456,21.1542,0.0,6.9441,2.8884,-1225.6124,1.0,0.001222,0.0,0.0162,0.1033,1.0,0.0,QUALIFIED
7860,23395.7317922736,13562.810006333122,1.97375,27.0429,9.2733,4.7698,24.1449,0.0,7.8699,3.9359,-2026.0266,1.0,0.0,5.512769,0.3213,0.4485,1.0,0.0,QUALIFIED
7876,-2978.531496062991,13526.090551181103,0.79375,13.8496,10.249,4.5631,26.5126,0.0024,8.832,3.4411,-1824.1715,1.0,0.0,9.697036,0.0298,0.1445,0.277165,0.0,QUALIFIED
7881,-7217.777992277988,13712.27606177606,0.161875,15.4952,6.8998,4.0302,20.6549,0.0,5.2622,2.5862,-2048.3183,1.0,0.0,13.760201,0.2785,0.3933,0.0,0.146718,QUALIFIED
7887,18956.14251207729,13582.573844030368,0.905625,23.3201,5.1366,2.4119,15.9332,0.0,4.2609,1.501,-2026.6888,1.0,0.0,3.555366,0.3154,0.4228,1.0,0.0,QUALIFIED
7893,16718.8112244898,13498.790816326527,0.6125,21.4881,6.2069,3.3965,22.4703,0.0,5.1664,2.3702,-1910.2402,1.0,0.0,2.460818,0.1831,0.3342,1.0,0.0,QUALIFIED
7894,23395.3984375,13701.8671875,0.08,27.1126,6.7209,3.8295,17.0292,0.0,5.7219,2.054,-1997.6806,1.0,0.0,6.485416,0.3241,0.4335,1.0,0.0,QUALIFIED
7914,-12583.6339031339,13517.166666666668,1.096875,18.4671,6.1004,3.4341,23.4294,0.0,5.2655,2.7511,-1816.9168,1.0,0.0,18.40287,0.5421,0.4701,0.0,1.0,QUALIFIED
7930,31241.1368834882,13883.184060042884,0.874375,34.1873,10.3754,4.0331,26.5261,0.0007,8.6782,2.8319,-1483.9011,1.0,0.0,2.899353,0.3134,0.4303,1.0,0.0,QUALIFIED
7936,-9578.348101265825,13755.246835443042,0.09875,16.7609,3.6887,1.7079,9.5924,0.0,2.8266,0.8489,-2057.9494,1.0,0.0,16.014934,0.7149,0.3799,0.0,1.0,QUALIFIED
7972,15788.961883408068,13486.038116591924,0.139375,20.7646,8.121,3.8419,19.6865,0.0,6.1743,2.3973,-1862.5065,1.0,0.0,2.482438,0.2271,0.3864,1.0,0.0,QUALIFIED
7984,20496.71528471529,13694.143856143855,1.25125,24.6506,4.1495,2.919,16.5085,0.0,3.3377,2.24,-2049.9662,1.0,0.0,4.265047,0.2143,0.3674,1.0,0.0,QUALIFIED
7985,30835.40534979424,13569.584362139914,0.30375,33.6894,5.8328,2.5582,14.6519,0.0,4.9437,1.423,-1528.2529,1.0,0.0,3.650086,0.3502,0.4334,1.0,0.0,QUALIFIED
7990,11875.54895104895,13726.11188811189,0.17875,18.1503,9.6391,3.0711,16.0341,0.0,8.7657,1.996,-1593.3766,1.0,0.0,1.733854,0.1169,0.2453,1.0,0.0,QUALIFIED
8001,35806.71258134491,13772.896963123649,0.288125,38.3645,7.32,3.9084,21.6286,0.0,6.0089,2.3754,-1231.6525,1.0,0.013015,0.0,0.045,0.1841,1.0,0.0,QUALIFIED
8035,21469.529895366213,13701.060538116595,0.418125,25.469,4.5248,2.6823,14.8595,0.0,3.4928,1.6772,-2062.0214,1.0,0.0,4.957633,0.1633,0.3275,1.0,0.0,QUALIFIED
8059,23111.89424703892,13223.469543147206,0.369375,26.6276,7.147,2.8344,19.7609,0.0,6.1068,1.8894,-1983.7615,1.0,0.0,5.614713,0.6479,0.4507,1.0,0.0,QUALIFIED
8083,-8240.86043587594,13425.20662196144,0.745625,15.752,6.7933,3.6359,19.9967,0.0,5.488,2.6252,-2053.4988,1.0,0.0,14.415031,0.4246,0.4574,0.0,0.82062,QUALIFIED
8087,21507.129310344822,13304.46551724138,0.3625,25.2898,4.7672,3.4137,18.6266,0.0,3.6631,1.5837,-2045.2579,1.0,0.0,4.735042,0.2632,0.3876,1.0,0.0,QUALIFIED
8090,33316.84104046243,13282.002890173408,0.108125,35.867,8.5321,3.309,20.1334,0.0,7.8377,3.0246,-1391.3334,1.0,0.0,1.325,0.2888,0.4214,1.0,0.0,QUALIFIED
8105,31341.708672086723,13104.429539295394,0.230625,33.9713,7.4288,3.0365,18.6394,0.0,6.2226,1.8687,-1462.8376,1.0,0.0,3.025,0.0192,0.1191,1.0,0.0,QUALIFIED
8109,-10168.34702549575,13592.21388101983,0.220625,16.9741,4.5233,2.1737,11.3891,0.0,3.9101,1.7856,-2034.5141,1.0,0.0,16.531126,0.8567,0.3141,0.0,1.0,QUALIFIED
8118,-12986.017241379312,13152.310344827583,0.18125,18.4823,10.6092,3.6348,19.3899,0.0,9.2785,2.4738,-1848.8374,1.0,0.0,18.815751,0.944,0.1878,0.0,1.0,QUALIFIED
8119,-11526.638828633404,13126.711135213303,0.864375,17.4685,11.42,3.0423,22.0361,0.0,9.9808,2.2197,-1945.4642,1.0,0.0,17.094754,0.9993,0.0183,0.0,1.0,QUALIFIED
8120,-6973.447761194031,13268.59701492537,0.08375,14.9888,7.3433,3.6926,19.1778,0.0,6.8168,3.1797,-2008.7158,1.0,0.0,13.472217,0.0313,0.1451,0.0,1.0,QUALIFIED
8121,-6579.768292682929,13291.201219512195,0.1025,14.83,6.9034,2.3567,17.353,0.0,6.0164,1.1942,-1976.8429,1.0,0.0,13.091529,0.2351,0.3756,0.0,0.829268,QUALIFIED
8128,35877.30898876405,13340.106741573032,0.11125,38.2774,3.7957,2.1864,9.3945,0.0,3.6731,1.6883,-1209.4038,1.0,0.0,0.025,0.0501,0.1918,1.0,0.0,QUALIFIED
8136,34372.125,13194.75,0.25,36.818,5.9983,2.9947,18.2122,0.0,5.1645,2.25,-1244.0328,1.0,0.0,0.167705,0.0996,0.2724,1.0,0.0,QUALIFIED
8137,36501.05494125778,12590.68659295093,0.904375,38.6119,9.2321,3.5609,20.256,0.0,8.0508,2.3323,-1173.584,1.0,0.026261,0.0,0.144,0.2941,1.0,0.0,QUALIFIED
8148,15596.235074626864,13060.667910447764,0.1675,20.3427,5.623,2.4126,13.0209,0.0,4.9068,1.5887,-1827.8267,1.0,0.0,2.01634,0.137,0.2931,1.0,0.0,QUALIFIED
8152,-9151.057917109458,13271.036663124334,0.588125,16.1195,3.9986,2.0597,12.1537,0.0,3.1597,1.2103,-2064.7521,1.0,0.0,15.171128,0.3936,0.4406,0.0,1.0,QUALIFIED
8172,20251.395491803283,13080.571721311477,0.305,24.1087,4.0605,2.2132,11.3913,0.0,3.1666,1.5472,-2037.8259,1.0,0.0,3.951028,0.2011,0.3527,1.0,0.0,QUALIFIED
8173,32004.041864139028,13148.880726698262,0.79125,34.6002,5.8069,3.1115,19.1145,0.0,4.8546,2.3561,-1443.0685,1.0,0.0,2.27994,0.2542,0.3985,1.0,0.0,QUALIFIED
8180,-10638.61653116531,14101.658536585364,2.30625,17.6639,9.7202,3.6243,23.7395,0.0,8.4181,2.8449,-1978.3223,1.0,0.0,16.248385,0.4686,0.4827,0.0,0.80813,QUALIFIED
8181,-9608.631487889274,13133.458477508651,0.180625,16.2724,3.912,2.1234,10.1393,0.0,3.1223,1.1674,-2049.1563,1.0,0.0,15.835265,0.6101,0.4247,0.0,1.0,QUALIFIED
8190,16181.702797202794,13260.185314685315,0.446875,20.9209,7.7876,4.2119,25.4628,0.0014,6.1548,2.5913,-1859.5126,1.0,0.0,2.180166,0.1363,0.3115,1.0,0.0,QUALIFIED
8193,-5455.654946364717,13030.774135876043,0.524375,14.1261,5.814,3.0541,19.2447,0.0,5.0734,2.1429,-1912.1846,1.0,0.0,11.607756,0.2487,0.3924,0.0,0.747318,QUALIFIED
8208,33973.67534722222,13189.215277777776,0.36,36.4443,9.8418,4.4575,22.1633,0.0,8.6016,3.6154,-1284.9757,1.0,0.0,0.625,0.0635,0.2046,1.0,0.0,QUALIFIED
8209,38583.06518282989,12923.512718600956,0.78625,40.6902,8.2997,4.458,23.4688,0.0,7.4072,3.7852,-900.1581,1.0,0.002385,0.0,0.0202,0.1132,1.0,0.0,QUALIFIED
8223,21280.23394495412,12731.371559633026,0.340625,24.7981,4.4576,2.6058,16.3882,0.0,3.5514,1.6269,-2038.86,1.0,0.0,4.282085,0.2355,0.3736,1.0,0.0,QUALIFIED
8226,35647.289855072464,12840.028985507248,0.43125,37.8896,5.9813,2.595,15.7607,0.0,5.2346,1.7506,-1237.2961,1.0,0.097101,0.0,0.5815,0.4517,1.0,0.0,QUALIFIED
8233,18033.18421052632,12509.925837320574,0.653125,21.9477,5.9749,2.758,18.0338,0.0,4.8796,1.4991,-1928.963,1.0,0.0,2.202555,0.0583,0.1942,1.0,0.0,QUALIFIED
8247,17062.848164627358,12408.383759733042,1.12375,21.0977,7.0096,3.337,23.6009,0.0,5.696,2.0702,-1856.8047,1.0,0.0,1.402007,0.1096,0.264,1.0,0.0,QUALIFIED
8249,25331.93021346469,12951.977832512312,0.76125,28.4512,8.3523,3.8129,27.7128,0.0033,7.0676,2.695,-1921.5385,1.0,0.0,6.716817,0.1451,0.3323,1.0,0.0,QUALIFIED
8266,-10092.039440203567,13030.016539440205,0.245625,16.4805,4.182,1.5122,9.1836,0.0,3.3509,0.8048,-2051.8251,1.0,0.0,16.309449,0.8825,0.3083,0.0,1.0,QUALIFIED
8268,-6665.801382279635,12691.83242692046,2.758125,14.3351,7.8109,3.605,28.0814,0.0005,6.4973,2.6122,-1924.2846,1.0,0.0,11.735949,0.0876,0.2585,0.0,0.88058,QUALIFIED
8298,-3547.375,12748.861013986016,0.715,13.2326,7.2326,3.4975,21.1128,0.0,6.1183,2.4387,-1793.5486,1.0,0.0,9.84816,0.0546,0.2078,0.0,0.413462,QUALIFIED
8305,-9878.333333333328,12724.5,0.1875,16.1081,3.864,1.8529,9.0012,0.0,2.8279,1.1555,-2059.4284,1.0,0.0,15.976721,0.9743,0.1315,0.0,1.0,QUALIFIED
8312,18622.585846867754,12927.385150812064,0.53875,22.6699,6.1404,3.2859,19.8407,0.0,4.9706,2.2318,-1979.7014,1.0,0.0,2.907426,0.0668,0.2022,1.0,0.0,QUALIFIED
8315,39273.18951612903,12589.209677419356,0.155,41.2419,7.7611,3.2909,18.3488,0.0,6.4155,2.1569,-910.1034,1.0,0.008065,0.0,0.0047,0.0616,1.0,0.0,QUALIFIED
8329,19486.07794676805,12808.218631178705,0.821875,23.3188,6.1136,4.5192,26.0192,0.0015,4.852,3.1478,-2030.9087,1.0,0.0,3.086462,0.2005,0.3615,1.0,0.0,QUALIFIED
8337,-15639.885964912282,12617.166666666672,0.178125,20.094,2.7538,1.5168,8.0985,0.0,2.4469,1.0684,-2126.6835,1.0,0.0,21.124586,0.6644,0.3969,0.0,1.0,QUALIFIED
8350,-9264.612903225803,12793.241935483871,0.19375,15.7949,3.8744,1.8865,10.083,0.0,2.7963,0.9046,-2055.5413,1.0,0.0,15.25799,0.6466,0.414,0.0,1.0,QUALIFIED
8356,37105.20291777188,12664.823607427054,0.235625,39.2074,6.3102,3.3172,15.6727,0.0,5.1554,2.097,-1105.8459,1.0,0.071618,0.0,0.2887,0.4186,1.0,0.0,QUALIFIED
8381,22118.55107973421,12607.777823920267,1.505,25.4597,6.9316,2.6635,20.7348,0.0,5.7717,1.8487,-1989.8596,1.0,0.0,3.918067,0.1451,0.325,1.0,0.0,QUALIFIED
8384,-31443.69852941177,12448.294117647063,0.085,33.8175,6.1921,4.5029,19.6857,0.0,5.5872,3.2441,1558.9541,1.0,0.0,8.096373,1.0,0.0,0.0,1.0,QUALIFIED
8393,-7782.932432432433,12440.733415233415,0.254375,14.674,6.1635,3.6605,16.5949,0.0,5.0755,2.7385,-1906.2996,1.0,0.0,13.771756,0.3075,0.4217,0.0,1.0,QUALIFIED
8408,22885.6641221374,12440.576335877864,0.16375,26.0486,5.6155,2.5018,11.7149,0.0,4.6796,1.6915,-1946.5942,1.0,0.0,5.067852,0.1507,0.3186,1.0,0.0,QUALIFIED
8415,-5318.983146067418,12306.45505617978,0.278125,13.4061,6.8022,3.9713,26.1067,0.0022,5.9043,2.9511,-1847.8968,1.0,0.0,11.487602,0.0387,0.1672,0.0,1.0,QUALIFIED
8420,16233.27403846154,12313.24038461539,0.13,20.375,7.1875,2.9031,17.9953,0.0,6.7088,1.9773,-1761.8613,1.0,0.0,1.574206,0.0506,0.1832,1.0,0.0,QUALIFIED
8422,24629.033542976933,12472.171907756812,0.59625,27.6072,11.6323,3.5182,21.8417,0.0,9.8456,2.3247,-1850.8356,1.0,0.0,5.912117,0.0028,0.0322,1.0,0.0,QUALIFIED
8458,-10425.237631184404,12403.311094452773,0.416875,16.202,3.492,1.9175,12.2482,0.0,2.607,0.9824,-2070.0788,1.0,0.0,16.089068,0.997,0.0413,0.0,1.0,QUALIFIED
8460,-3786.392857142855,12248.714285714284,0.0875,12.82,4.3521,2.2126,10.1932,0.0,3.8072,1.3864,-1763.9377,1.0,0.0,10.162216,0.196,0.3538,0.0,1.0,QUALIFIED
8464,20328.17647058824,12548.441176470587,0.53125,23.8895,5.5686,3.7524,17.8118,0.0,4.3795,2.4166,-2024.3177,1.0,0.0,3.503302,0.3274,0.4168,1.0,0.0,QUALIFIED
8470,-8353.373563218389,11685.442528735635,0.54375,14.3634,6.6895,2.7192,15.7987,0.0,5.5666,1.6307,-1925.6628,1.0,0.0,13.930721,0.0406,0.1541,0.0,1.0,QUALIFIED
8475,39000.88888888889,12179.666666666672,0.1575,40.8588,4.0384,1.8581,10.8362,0.0,2.754,0.8003,-886.1587,1.0,0.003968,0.0,0.0748,0.2094,1.0,0.0,QUALIFIED
8482,25110.71134020618,12302.948453608244,0.12125,27.9629,10.0586,1.9793,16.3945,0.0,9.462,1.2662,-1861.4753,1.0,0.0,6.411318,0.0008,0.0115,1.0,0.0,QUALIFIED
8498,-9479.441176470587,12340.882352941177,0.53125,15.5607,3.0875,2.23,17.7984,0.0,2.42,1.3179,-2059.5843,1.0,0.0,15.21648,0.7738,0.376,0.0,1.0,QUALIFIED
8503,-11779.305620608897,12554.071428571428,0.800625,17.2143,10.6583,3.8481,24.3341,0.0,9.368,3.0783,-2000.8348,1.0,0.0,17.199564,1.0,0.0,0.0,1.0,QUALIFIED
8504,-7953.737410071946,12117.946043165466,0.086875,14.4944,5.5805,2.398,12.2662,0.0,4.803,1.0766,-1920.0394,1.0,0.0,14.024844,0.2506,0.3671,0.0,1.0,QUALIFIED
8508,14655.5294117647,12015.5,0.10625,18.9515,5.9165,2.888,13.1921,0.0,4.5922,1.1134,-1610.0009,1.0,0.0,0.784618,0.0762,0.2327,1.0,0.0,QUALIFIED
8521,-6623.7448630137005,11899.772260273974,0.365,13.6184,4.1135,2.3771,14.6455,0.0,3.176,1.5046,-1866.8366,1.0,0.0,12.546339,0.2433,0.3807,0.0,1.0,QUALIFIED
8528,39327.47029702971,12125.5,0.12625,41.1546,3.8303,2.5047,14.4267,0.0,2.9324,1.09,-892.6695,1.0,0.029703,0.0,0.0501,0.1579,1.0,0.0,QUALIFIED
